"Hospital.Name","Street.Address","City","State.Code","lat","long","Revenue.per.Bed","Cost.to.Revenue.Ratio"
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,3.49895481081081,0.171212714386801
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,3.41670276013514,0.164839819287723
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,3.27145066554054,0.165240763814923
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,4.9143402160804,0.164426229489925
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,5.11656687437186,0.160889601806727
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,5.09144579899498,0.162338224541237
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,4.8628998241206,0.169759476133657
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,5.93872534673367,0.156788862186037
"SHORE MEMORIAL HOSPITAL","1 E. NEW YORK AVE","SOMERS POINT","NJ",39.3136101969526,-74.5411215964151,6.20154881909548,0.158825316627521
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,6.17030883461538,0.147055253026024
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,5.99349371111111,0.142437110485874
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,6.174594886121,0.136787317969609
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,5.5803864423676,0.140978557091945
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,5.55774948874598,0.158488948299356
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,5.85956476945245,0.14703076261713
"ROBERT WOOD JOHNSON UNIV HOSP @ SOM","110 REHILL AVENUE","SOMERVILLE","NJ",40.56807355,-74.5949567510705,6.36311578899083,0.153497702512994
"ST. CLARES HOSPITAL- DENVILLE","25 POCONO ROAD","DENVILLE","NJ",40.89559605,-74.4649449475247,3.49799896735905,0.227356106940231
"SI. CLARES HOSPITAL - DENVILLE","25 POCONO ROAD","DENVILLE","NJ",40.89559605,-74.4649449475247,3.43062061538462,0.227487808664716
"SI. CLARES HOSPITAL - DENVILLE","25 POCONO ROAD","DENVILLE","NJ",40.89559605,-74.4649449475247,3.33189212,0.222704660862605
"SAINT CLARES HOSPITAL","25 POCONO ROAD","DENVILLE","NJ",40.89559605,-74.4649449475247,3.67861238461538,0.200831534281917
"SAINT CLARES HOSPITAL","25 POCONO ROAD","DENVILLE","NJ",40.89559605,-74.4649449475247,3.70392890769231,0.207004047041458
"ST. CLARES HOSPITAL","25 POCONO ROAD","DENVILLE","NJ",40.89559605,-74.4649449475247,3.93356734951456,0.209723766385329
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,4.38168492664093,0.164376288187215
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,4.63272500772201,0.161357065215594
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,4.81390120849421,0.158746314114351
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,5.50230484046693,0.149797475319617
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,6.22743876226415,0.140799305509573
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,6.1401747757353,0.150850596207072
"MH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,5.68145828896104,0.160748762581763
"HMH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,5.73781929559748,0.159664706312262
"HMH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,6.1968111483871,0.167691299286036
"HMH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,5.70526381904762,0.205347208119285
"HMH -OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ",40.07664815,-74.1330386930442,6.55794392063492,0.194284773735957
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.33392572847682,0.160395508304375
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.43192034653465,0.157385592103794
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.42038499678457,0.151081113450221
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.59575711897106,0.146089879337978
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.8036267051282,0.144528183430342
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,6.01429589423077,0.138267314460594
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.69042486435331,0.140425981797675
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.75395691167192,0.144065430708314
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,5.98983678864353,0.146389164318335
"MEMORIAL HOSP OF BURLINGTON CTY","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,7.69507806089744,0.118827640306235
"VIRTUA MOUNT HOLLY HOSPITAL","175 MADISON AVENUE","MT. HOLLY","NJ",39.9858107,-74.7946482829217,8.49723918589744,0.118818766363521
"BERGEN NEW BRIDGE MEDICAL CENTER","230 EAST RIDGEWOOD AVENUE","PARAMUS","NJ",40.9705550933789,-74.0860921991604,4.27933660629921,0.356702721982909
"BERGEN NEW BRIDGE MEDICAL CENTER","230 EAST RIDGEWOOD AVENUE","PARAMUS","NJ",40.9705550933789,-74.0860921991604,4.25056103149606,0.361878663794953
"BERGEN NEW BRIDGE MEDICAL CENTER","230 EAST RIDGEWOOD AVENUE","PARAMUS","NJ",40.9705550933789,-74.0860921991604,8.3007109009901,0.255766958936635
"WARREN HOSPITAL","185 ROSEBERRY STREET","PHILLIPSBURG","NJ",40.7019807,-75.1781942235583,6.38146968,0.124261597369213
"RANCOCAS HOSPITAL","218 A SUNSET ROAD","WILLINGBORO","NJ",40.0484061892022,-74.8844403529343,7.38508721818182,0.116109013418016
"RANCOCAS HOSPITAL","218 A SUNSET ROAD","WILLINGBORO","NJ",40.0484061892022,-74.8844403529343,6.91088601709402,0.117891367532841
"RANCOCAS HOSPITAL","218 A SUNSET ROAD","WILLINGBORO","NJ",40.0484061892022,-74.8844403529343,7.72126520166667,0.0968471508352973
"VIRTUA WILLINGBORO HOSPITAL","218A SUNSET RD","WILLINGBORO","NJ",40.0484061892022,-74.8844403529343,5.22575836241611,0.121927059156769
"VIRTUA WILLINGBORO HOSPITAL","218A SUNSET RD","WILLINGBORO","NJ",40.0484061892022,-74.8844403529343,5.81369136241611,0.11876822295901
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.33284980442804,0.149854285214256
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.77452444362292,0.146452466105455
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,7.17364989868668,0.130323236985475
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,7.40125454339623,0.135276313028367
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.58338614074074,0.157403492118711
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,4.92372957166986,0.150444590289017
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.93958828269231,0.153737467888415
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.80156303518519,0.149254520523897
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.32413056851852,0.159028542171673
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,3.33868972777778,0.155085363264317
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.75267148703704,0.161815821950564
"ATLANTICARE REGIONAL MEDICAL CENTER","65 W. JIMMIE LEEDS ROAD","POMONA","NJ",39.4804014793629,-74.5659713637497,6.94383822368421,0.161917675573424
"ELMER COMMUNITY HOSPITAL","501 FRONT STREET","ELMER","NJ",39.5885476628961,-75.1793496203958,4.27231318181818,0.139730297266044
"ELMER COMMUNITY HOSPITAL","501 FRONT STREET","ELMER","NJ",39.5885476628961,-75.1793496203958,4.46752827272727,0.134610472323205
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,4.40852969059829,0.198769015017019
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,4.45039994168096,0.199520535238068
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,4.40341145626072,0.203558191325431
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,4.46787730188679,0.200740393882549
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS RD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,4.66406988507719,0.210462946398742
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,4.786426135506,0.215832508989901
"SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,5.21122797598628,0.200466523347458
"ST BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,5.95571775704225,0.202619762585433
"ST BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,6.1962248438061,0.212852060063567
"ST BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ",40.76346035,-74.3048418047682,5.93645535008977,0.235766472399069
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BROAD STREET","WOODBURY","NJ",39.8436821,-75.1503959438927,5.4180287716895,0.131515718212638
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BROAD STREET","WOODBURY","NJ",39.8436821,-75.1503959438927,4.76880666063348,0.155283343830408
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BROAD STREE","WOODBURY","NJ",39.8436821,-75.1503959438927,3.55192216883117,0.199742574358138
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BROAD STREET","WOODBURY","NJ",39.8436821,-75.1503959438927,3.9440757966805,0.175781932523628
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BROAD STREET","WOODBURY","NJ",39.8436821,-75.1503959438927,4.45642911158798,0.172827212974901
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BROAD STREET","WOODBURY","NJ",39.8436821,-75.1503959438927,4.73152886695279,0.166677392208697
"INSPIRA MEDICAL CENTER WOODBURY  INC","509 NORTH BOARD STREET","WOODBURY","NJ",39.8436821,-75.1503959438927,4.86278784120172,0.165899247005264
"KIMBALL MEDICAL CENTER","600 RIVER AVENUE","LAKEWOOD","NJ",40.07321275,-74.2194049759809,2.50504181632653,0.195959125121887
"KIMBALL MEDICAL CENTER","600 RIVER AVENUE","LAKEWOOD","NJ",40.07321275,-74.2194049759809,2.38864232312925,0.17860202693944
"KIMBALL MEDICAL CENTER","600 RIVER AVE","LAKEWOOD","NJ",40.07321275,-74.2194049759809,2.2380170170068,0.181862503483271
"KIMBALL MEDICAL CENTER","600 RIVER AVENUE","LAKEWOOD","NJ",40.07321275,-74.2194049759809,0.966109778911565,0.173920524416854
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,4.71322567287785,0.162379680015884
"KENNEDY MEMORIAL HOSPITALS - UMC","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,4.86450101010101,0.166716724918685
"KENNEDY MEMORIAL HOSPITALS - UMC","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,4.5247145557656,0.165265251460786
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,4.89671240601504,0.157710970341847
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,5.08608255159475,0.161771381786444
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,5.48684408745247,0.15957634701594
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,5.88037528707224,0.15467385647877
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,6.32435673563218,0.144192608717134
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,4.97952380076628,0.155543829116314
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,7.00799946837945,0.164775743679915
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,6.92418413186813,0.154906590314687
"KENNEDY UNIVERSITY HOSPITAL","500 MARLBORO AVENUE","CHERRY HILL","NJ",39.92636765,-75.0176626957627,6.92798262087912,0.185220784151381
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.63522602727273,0.123432502432642
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.68357061818182,0.118420590863063
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.90680514545455,0.117739359716677
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.91899188181818,0.104588304988184
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.6342884047619,0.0960756058489902
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,4.05644921428571,0.0940803414079787
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.58525120634921,0.108480674259366
"MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.75756118253968,0.104523736076035
"SALEM MEDICAL CENTER","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,2.90788561111111,0.134161392950363
"SALEM MEDICAL CENTER","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.4707373,0.155041075985366
"SALEM MEDICAL CENTER","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,3.29018846825397,0.145586451870814
"SALEM MEDICAL CENTER","310 WOODSTOWN ROAD","SALEM","NJ",39.7119012086037,-75.3732174849249,2.99600669911504,0.148925816318977
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,4.65974534759358,0.232394598047737
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,4.97080501360544,0.277925542541059
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,4.39827729931973,0.279914998197895
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,4.48815553061225,0.277465982294807
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,4.48398946938775,0.286015962655899
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,1.88808449659864,0.300442805071792
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,5.98956526530612,0.157643181203523
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,6.35053985034014,0.164063260236536
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,6.21741568027211,0.16589233071612
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,5.21070829931973,0.192502973860266
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,6.17707070068027,0.156830367053988
"ST. MICHAELS MEDICAL CENTER","111 CENTRAL AVENUE","NEWARK","NJ",40.74406955,-74.1741368606473,5.6099882244898,0.190191264652624
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,4.69919493447293,0.220609492264718
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,4.96233137321937,0.211961886571016
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,5.39809288857143,0.19616395041222
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,5.57480255182073,0.192326993976952
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,5.58459538655462,0.201372136049159
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,6.10328170308123,0.196023930126385
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,6.42816836414566,0.207789822095277
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,6.84180453168044,0.195786098744602
"JFK MEDICAL CENTER","65 JAMES STREET","EDISON","NJ",26.59785745,-80.0919319162394,7.71681473255814,0.186363485222011
"ROBERT WOOD JOHNSON HOSPITAL @ HAMI","1 HAMILTON HEALTH PLACE","HAMILTON","NJ",40.21679905,-74.6719330864621,8.83566080263158,0.127479524246884
"ROBERT WOOD JOHNSON HOSPITAL @ HAMI","1 HAMILTON HEALTH PLACE","HAMILTON","NJ",40.21679905,-74.6719330864621,7.60588275657895,0.156792021180136
"ROBERT WOOD JOHNSON HOSPITAL @ HAMI","1 HAMILTON HEALTH PLACE","HAMILTON","NJ",40.21679905,-74.6719330864621,8.22751071052632,0.145876150676987
"ROBERT WOOD JOHNSON HOSPITAL @ HAMI","1 HAMILTON HEALTH PLACE","HAMILTON","NJ",40.21679905,-74.6719330864621,7.81658134210526,0.162858765713404
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,3.67464720816327,0.215385451202098
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,3.84120253061224,0.218098230122705
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,4.04145753061224,0.217345800062161
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,4.21136584489796,0.216622555781583
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,4.31720045306122,0.217542478262352
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,4.36507066530612,0.222266025114718
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,4.36663989626556,0.232067744028123
"CENTRA STATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ",40.23751755,-74.3124828205982,4.02644009469697,0.236617131296761
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,4.36690097674419,0.182818178834949
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,4.19019176258993,0.185462087718363
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,4.433192,0.153993585371208
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,4.80267535526316,0.150944737827006
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.53499010810811,0.146238725424808
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.21916275,0.155852145538094
"BAYSHORE COMMUNITY HOSPITAL","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.16945312426035,0.165183106397926
"BAYSHORE MEDICAL CENTER","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.04794741420118,0.161874491952534
"BAYSHORE MEDICAL CENTER","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.25907436206897,0.163138182551921
"BAYSHORE MEDICAL CENTER","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,4.71468340804598,0.197637356015932
"BAYSHORE MEDICAL CENTER","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.30849574857143,0.190457618321525
"BAYSHORE MEDICAL CENTER","727 NORTH BEERS STREET","HOLMDEL","NJ",40.4065996,-74.1917779387533,5.07300522857143,0.208485577128999
"HACKETTSTOWN REGIONAL MEDICAL CENTE","651 WILLOW GROVE STREET","HACKETTSTOWN","NJ",40.8618862,-74.8156281028822,4.2452118019802,0.19874358529481
"HACKETTSTOWN REGIONAL MEDICAL CENTE","651 WILLOW GROVE STREET","HACKETTSTOWN","NJ",40.8618862,-74.8156281028822,4.23067723300971,0.184146948127415
"HACKETTSTOWN REGIONAL MEDICAL CENTE","651 WILLOW GROVE STREET","HACKETTSTOWN","NJ",40.8618862,-74.8156281028822,4.33675549514563,0.191512362684917
"HACKETTSTOWN REGIONAL MEDICAL CENTE","651 WILLOW GROVE STREET","HACKETTSTOWN","NJ",40.8618862,-74.8156281028822,4.6730303592233,0.180292224545912
"HACKETTSTOWN REGIONAL MEDICAL CENTE","651 WILLOW GROVE STREET","HACKETTSTOWN","NJ",40.8618862,-74.8156281028822,5.03386578640777,0.171099666504256
"UMDNJ - UNIVERSITY HOSPITAL","150 BERGEN STREET","NEWARK","NJ",40.7405364,-74.1911758528387,4.868199825,0.228677871188248
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,1.44722982051282,0.236790435513379
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,1.58541818803419,0.228562813118066
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,1.59984876923077,0.228674322454388
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,1.37992786752137,0.222963096143596
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,1.977107,0.213217586557522
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.14499704273504,0.206832747849823
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.03801700854701,0.202814056012802
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.05598911111111,0.224278562351959
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.3468132991453,0.209094772618302
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.57082571153846,0.207585377930468
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.45672897115385,0.198892317780287
"KINDRED HOSPITAL NEW JERSEY","400 W. BLACKWELL STREET","DOVER","NJ",40.886019,-74.575453,2.48980102884615,0.191277243975941
"ST. LAWRENCE REHABILITATION CENTER","2381 LAWRENCEVILLE RD.","LAWRENCEVILLE","NJ",40.288807,-74.7355429371526,0.681603779069767,0.49316974287302
